Transaction_ID,Customer_ID,Product_ID,Product_Name,Date,Unit_Price,Category,Date_year,Date_month,Date_day,Predicted_Price
9972c798-7625-487c-98cb-9386dd2184fc,9707,8,Almond Milk,2012-11-23,69.93,Dairy Alternatives,2012.0,11.0,23.0,44.05408995112543
276b845e-2f98-400d-96e0-be05d2fa36a3,9707,5,Chicken Breast,2012-12-08,54.66,Meat,2012.0,12.0,8.0,42.62189712322587
b5b6ce82-0bd0-46e6-9968-0016418a1665,9707,6,Cheddar Cheese,2012-12-23,64.43,Dairy,2012.0,12.0,23.0,42.843544513273955
1df99620-bbc8-494a-a252-9baa5a61b14a,9707,6,Cheddar Cheese,2013-01-07,65.9,Dairy,2013.0,1.0,7.0,42.374130217644186
bf688e53-c4a0-49e2-b9fa-903c62f10d41,9707,6,Cheddar Cheese,2013-01-22,64.78,Dairy,2013.0,1.0,22.0,42.410895310643944
8af5d5b4-ae18-4bd7-ac6f-55499a9dafb9,9707,4,Avocado,2013-02-06,50.37,Produce,2013.0,2.0,6.0,42.4408355530642
8f61360a-1079-4f8c-b3aa-30f2b68df987,9707,3,Organic Eggs (12),2013-02-21,55.98,Dairy,2013.0,2.0,21.0,42.204394223939175
3c8d29a9-2da2-42e7-b98f-b4f965f88157,9707,5,Chicken Breast,2013-03-08,59.23,Meat,2013.0,3.0,8.0,41.78359876578627
ecf1ce0c-4fda-4cc0-8ac6-3560f847113a,9707,4,Avocado,2013-03-23,60.04,Produce,2013.0,3.0,23.0,42.278452577959136
1cfedb56-b4f8-4148-9226-dc89f801d239,9707,5,Chicken Breast,2013-04-07,49.45,Meat,2013.0,4.0,7.0,41.577097679081504
ff7cd744-ef48-470f-a97b-b9e79e5d4532,9707,2,Brown Bread,2013-04-22,69.03,Bakery,2013.0,4.0,22.0,43.24569842903277
9498cad5-bb46-4515-ae34-da2c5f4cc332,9707,9,Whole Wheat Pasta,2013-05-07,57.42,Pantry,2013.0,5.0,7.0,42.93961341875195
8807a280-4e67-4551-b842-7990083cc27f,9707,2,Brown Bread,2013-05-22,70.68,Bakery,2013.0,5.0,22.0,43.041648348527985
5dead08a-b220-4d1c-b110-abc15ba99c2f,9707,7,Greek Yogurt,2013-06-06,51.59,Dairy,2013.0,6.0,6.0,41.35142880892028
277df822-4fd5-456a-98d2-231d38b9ee5a,9707,8,Almond Milk,2013-06-21,67.55,Dairy Alternatives,2013.0,6.0,21.0,42.39468925926672
0f069a34-9773-41b5-804b-5082ee64c6d9,9707,5,Chicken Breast,2013-07-06,62.08,Meat,2013.0,7.0,6.0,40.962496431367164
04c96ca0-02a3-45cb-8724-a3fb0c0af683,9707,9,Whole Wheat Pasta,2013-07-21,57.91,Pantry,2013.0,7.0,21.0,42.56582734454215
cdf2986f-251e-42e8-b171-0d1747c1f55c,9707,6,Cheddar Cheese,2013-08-05,62.9,Dairy,2013.0,8.0,5.0,40.94087764171073
f6c957fe-b162-4b94-9a17-80413eaafa22,9707,9,Whole Wheat Pasta,2013-08-20,68.62,Pantry,2013.0,8.0,20.0,42.35932625783738
99363c7a-7c38-405f-b88b-ce87521e2c6b,9707,6,Cheddar Cheese,2013-09-04,50.95,Dairy,2013.0,9.0,4.0,40.73437655500596
0bd80531-aa72-413f-a09a-c8d134915d21,6245,7,Greek Yogurt,2013-06-13,33.65,Dairy,2013.0,6.0,13.0,41.368585852320166
e526a913-bbb5-47c6-aaf0-6d9686fcbaee,6245,2,Brown Bread,2013-06-29,29.98,Bakery,2013.0,6.0,29.0,42.854755311423084
833bbdb0-50b5-4dbd-8a0e-93cce460d6eb,6245,8,Almond Milk,2013-07-15,26.95,Dairy Alternatives,2013.0,7.0,15.0,42.175933141562034
7f709628-a7b3-494f-949d-d86dbf38997b,6245,1,Fresh Milk,2013-08-01,27.14,Dairy,2013.0,8.0,1.0,40.931073616910794
8c303d64-2bbf-45c3-b938-87acf395df05,6245,8,Almond Milk,2013-08-17,23.57,Dairy Alternatives,2013.0,8.0,17.0,41.976785073457215
1d2c5b9a-f3a4-4f2e-9658-59c3199b85e6,6245,6,Cheddar Cheese,2013-09-02,32.42,Dairy,2013.0,9.0,2.0,40.72947454260599
14d63194-b400-4bca-ab70-7c0361348450,6245,4,Avocado,2013-09-19,26.64,Produce,2013.0,9.0,19.0,41.04434807013049
007ad31b-947c-46b6-97f6-5d38a41e8017,6245,8,Almond Milk,2013-10-05,31.13,Dairy Alternatives,2013.0,10.0,5.0,41.53927283804784
205ce37c-a60a-4d0a-a40b-8149be2f6167,6245,8,Almond Milk,2013-10-21,23.15,Dairy Alternatives,2013.0,10.0,21.0,41.578488937247585
da29c744-b46a-4c9f-b9b4-eb0521675d86,6245,2,Brown Bread,2013-11-07,27.96,Bakery,2013.0,11.0,7.0,41.78058277249952
36e5056f-00bb-46eb-b472-4e7e9b751099,6245,3,Organic Eggs (12),2013-11-23,31.61,Dairy,2013.0,11.0,23.0,40.37284551179607
e2198684-5dea-446d-848d-8da354fd4e9e,6245,1,Fresh Milk,2013-12-09,31.88,Dairy,2013.0,12.0,9.0,40.13448134449152
73c23c97-f751-421e-bcfa-f6362bd29040,6245,6,Cheddar Cheese,2013-12-26,33.12,Dairy,2013.0,12.0,26.0,40.176148449891244
462cd387-92bf-4216-a300-c170a2f2f94b,6245,2,Brown Bread,2014-01-11,22.96,Bakery,2014.0,1.0,11.0,41.15613852036464
6ebf151f-9c0f-4443-a7f3-e7fc5ad65536,6245,6,Cheddar Cheese,2014-01-27,28.5,Dairy,2014.0,1.0,27.0,39.7484012596612
d7544719-e61a-4351-8a1c-32503efcec9a,6245,5,Chicken Breast,2014-02-12,23.15,Meat,2014.0,2.0,12.0,39.32270378910833
0ec7e027-c598-4854-9401-6f25c6909d44,6245,2,Brown Bread,2014-03-01,25.41,Bakery,2014.0,3.0,1.0,40.72352829735524
ea701f71-53c1-4345-9758-f5ec3be6b878,6245,5,Chicken Breast,2014-03-17,30.21,Meat,2014.0,3.0,17.0,39.13090873960346
349e6352-117a-401b-a1a9-94b18116d127,8234,8,Almond Milk,2013-08-15,4.49,Dairy Alternatives,2013.0,8.0,15.0,41.97188306105725
b5be1ba5-5cc2-4823-b46f-a060aa1d3b27,8234,2,Brown Bread,2013-11-11,4.78,Bakery,2013.0,11.0,11.0,41.790386797299455
fd33d359-c3e1-4e41-9024-b81a934ecf9f,8234,8,Almond Milk,2014-02-07,4.02,Dairy Alternatives,2014.0,2.0,7.0,40.501826412503426
87e86e09-6c70-45ee-bf4b-6872fc518d0d,8234,3,Organic Eggs (12),2014-05-06,5.38,Dairy,2014.0,5.0,6.0,38.8807298074424
cdeb112b-84a4-4b54-b886-83f0a445ab0e,1411,8,Almond Milk,2013-11-10,53.27,Dairy Alternatives,2013.0,11.0,10.0,41.347477788542975
15cacfc3-0834-40a9-bce0-2c38ab66ab75,1411,9,Whole Wheat Pasta,2013-11-29,49.52,Pantry,2013.0,11.0,29.0,41.769235072122875
e3a82625-cefe-4979-a461-dd4beb5a0c1d,1411,4,Avocado,2013-12-18,51.89,Produce,2013.0,12.0,18.0,40.42974682241615
0e833b21-5339-4fd8-966f-0f1351cad81b,1411,5,Chicken Breast,2014-01-06,56.9,Meat,2014.0,1.0,6.0,39.51204783241321
ec5c397e-dc9d-4a45-b369-ff8e1d8998de,1411,7,Greek Yogurt,2014-01-25,64.51,Dairy,2014.0,1.0,25.0,39.74349924726123
de1bb801-c4a1-4e9b-bcd0-67597ace61f5,1411,2,Brown Bread,2014-02-13,64.94,Bakery,2014.0,2.0,13.0,40.956990452259824
6db01c44-7717-41af-bf18-d37f0d6c9460,1411,9,Whole Wheat Pasta,2014-03-05,64.15,Pantry,2014.0,3.0,5.0,40.66806248537889
17501372-1e81-4cee-950a-08985bf68419,1411,3,Organic Eggs (12),2014-03-24,54.91,Dairy,2014.0,3.0,24.0,39.33294808005168
4b276a04-43a3-47a2-bcbb-d1ee9251a84d,1411,6,Cheddar Cheese,2014-04-12,60.97,Dairy,2014.0,4.0,12.0,39.099485925147086
ce55456b-fa69-433d-8808-6b8107d14c20,1411,9,Whole Wheat Pasta,2014-05-01,60.38,Pantry,2014.0,5.0,1.0,40.250158299569385
1e734f99-87af-45d1-8e3f-f35ec8577d91,1411,2,Brown Bread,2014-05-20,59.02,Bakery,2014.0,5.0,20.0,40.36199725414535
8067b7ca-e1b6-4600-9796-8ac9e4535b24,1411,9,Whole Wheat Pasta,2014-06-09,52.3,Pantry,2014.0,6.0,9.0,40.06571626866447
e9881727-1d41-4244-b369-5fe3ece8b7ce,1411,1,Fresh Milk,2014-06-28,47.58,Dairy,2014.0,6.0,28.0,38.730601863337256
613221c6-3953-484b-a51a-c3b1e96a6785,1411,9,Whole Wheat Pasta,2014-07-17,50.26,Pantry,2014.0,7.0,17.0,39.881274237759555
4ebc4921-6be5-4c2c-b954-a2bd55e64801,1411,3,Organic Eggs (12),2014-08-05,49.84,Dairy,2014.0,8.0,5.0,38.26612855972806
c059044a-1539-4c5f-84cc-69c4e6bbee7f,1411,1,Fresh Milk,2014-08-24,47.14,Dairy,2014.0,8.0,24.0,38.31269767752775
3022b7e0-3fdf-4852-83c1-8818fa07368b,8553,3,Organic Eggs (12),2013-06-23,6.83,Dairy,2013.0,6.0,23.0,41.39309591432
13b5d90c-27c9-4b2f-a40a-05234012fdec,8553,3,Organic Eggs (12),2013-08-12,7.79,Dairy,2013.0,8.0,12.0,40.95803468511061
476608a0-044a-401c-b46c-8d57b3444d66,8553,4,Avocado,2013-10-01,6.07,Produce,2013.0,10.0,1.0,40.796179878026
bb00d35a-cc3b-41ec-a241-ac04ef694dcc,8553,3,Organic Eggs (12),2013-11-20,7.33,Dairy,2013.0,11.0,20.0,40.36549249319612
97b3d760-a6d9-4144-bc23-eec1793b3a19,8553,8,Almond Milk,2014-01-09,7.94,Dairy Alternatives,2014.0,1.0,9.0,40.71077850540818
d51ab044-612f-4edc-a5bc-a58737336621,8553,7,Greek Yogurt,2014-02-28,7.9,Dairy,2014.0,2.0,28.0,39.5468021853564
3996fd6c-d29e-466e-bc75-0c8275152bbf,1826,5,Chicken Breast,2014-06-16,77.3,Meat,2014.0,6.0,16.0,38.51630749188912
3c0c7a76-b8d2-43ca-a877-33db84cac136,1826,2,Brown Bread,2014-07-10,91.52,Bakery,2014.0,7.0,10.0,39.929387031135946
9fb355e0-b2ee-4dc0-9492-19dacc96d4e2,1826,4,Avocado,2014-08-03,80.36,Produce,2014.0,8.0,3.0,38.53443296945287
2a5a8965-1b8e-4d16-a379-f6cdebfd5bf8,1826,7,Greek Yogurt,2014-08-28,85.58,Dairy,2014.0,8.0,28.0,38.322501702327685
c49ce517-3dd0-4061-98a7-2e068f0b817d,1826,9,Whole Wheat Pasta,2014-09-21,90.25,Pantry,2014.0,9.0,21.0,39.48297810154992
bd74dedd-366a-4e20-a1df-37a47e126176,1826,2,Brown Bread,2014-10-15,70.22,Bakery,2014.0,10.0,15.0,39.32949182062151
44769c13-9490-4437-a550-d9e7d70ae2cc,1826,2,Brown Bread,2014-11-09,72.46,Bakery,2014.0,11.0,9.0,39.11073570291682
24ec6d61-ccb4-4873-aa1e-92f8073c87c5,1826,1,Fresh Milk,2014-12-03,75.88,Dairy,2014.0,12.0,3.0,37.44502622530895
cccff9e4-ff61-4ef1-a6b7-d40344d25883,1826,2,Brown Bread,2014-12-27,83.48,Bakery,2014.0,12.0,27.0,38.95080373401174
85f9bbf1-051d-425e-b9bc-2ec4a6602bc8,1826,1,Fresh Milk,2015-01-21,84.16,Dairy,2015.0,1.0,21.0,37.05894614047863
cb98c356-5894-4c1e-8c3f-9b9a14564cc4,1826,9,Whole Wheat Pasta,2015-02-14,86.38,Pantry,2015.0,2.0,14.0,38.219422539700865
a50e4e9d-7adc-4cbf-b670-cef888d22278,1826,2,Brown Bread,2015-03-10,81.86,Bakery,2015.0,3.0,10.0,38.07083827117243
f428770b-1189-4c2d-9edf-fa6bc3e366c2,1826,7,Greek Yogurt,2015-04-04,79.58,Dairy,2015.0,4.0,4.0,36.40512879356456
16797dac-5ca2-475d-b2e9-afe088b87c5f,1826,8,Almond Milk,2015-04-28,89.4,Dairy Alternatives,2015.0,4.0,28.0,37.47044829971085
a13c4e17-81e2-4e23-a431-7ab8a2b10580,1826,2,Brown Bread,2015-05-22,90.38,Bakery,2015.0,5.0,22.0,37.69215018456266
4175156d-23d7-4c72-9e9c-aa67d54ad84f,8842,4,Avocado,2012-12-25,6.29,Produce,2012.0,12.0,25.0,43.1216529477987
11eaac2f-8971-4368-970c-990b8ac6c2a3,8842,1,Fresh Milk,2013-02-04,5.22,Dairy,2013.0,2.0,4.0,42.16272711853945
6500f6c9-7b0c-44c9-8644-1f4b81ef48a3,8842,7,Greek Yogurt,2013-03-18,6.29,Dairy,2013.0,3.0,18.0,41.99299112483444
6eab5da8-310f-4060-ad1f-0047ca495586,8842,2,Brown Bread,2013-04-28,5.26,Bakery,2013.0,4.0,28.0,43.26040446623267
b08f775b-c631-4942-aca3-3e00157e9cc4,8842,1,Fresh Milk,2013-06-09,5.75,Dairy,2013.0,6.0,9.0,41.35878182752023
d3b9f10d-2b38-4a74-a535-d930f7a2c7cb,8842,3,Organic Eggs (12),2013-07-20,5.74,Dairy,2013.0,7.0,20.0,41.181692815215264
2251fa12-e299-49a0-8ff0-d0778035b33d,8842,5,Chicken Breast,2013-08-31,5.06,Meat,2013.0,8.0,31.0,40.81972150586197
50e38287-dc29-4cde-aa51-c708a042cb63,8842,5,Chicken Breast,2013-10-11,6.57,Meat,2013.0,10.0,11.0,40.362601220852724
69dab5ef-194a-498c-83d4-1e2e64e96283,11030,2,Brown Bread,2014-01-03,3.26,Bakery,2014.0,1.0,3.0,41.136530470764775
aabfe293-66a5-4210-b4ca-dce6dc886194,11030,2,Brown Bread,2014-03-12,4.53,Bakery,2014.0,3.0,12.0,40.750489365555055
f2290258-f256-4e81-acbf-bfc028e11995,11030,2,Brown Bread,2014-05-20,4.06,Bakery,2014.0,5.0,20.0,40.36199725414535
6af5da3d-76a9-4e63-860b-fbd79596ddda,11030,4,Avocado,2014-07-28,4.01,Produce,2014.0,7.0,28.0,38.79975820495725
f97137c5-d305-4b54-bbba-7155b2a4e4aa,2579,6,Cheddar Cheese,2013-12-17,26.36,Dairy,2013.0,12.0,17.0,40.154089394091386
f0fb5c7b-e8e3-4995-8263-de5f0adbf296,2579,2,Brown Bread,2013-12-27,29.21,Bakery,2013.0,12.0,27.0,41.6255528159944
52c26f20-5b6d-4932-bf63-8010f138eb13,2579,5,Chicken Breast,2014-01-06,27.53,Meat,2014.0,1.0,6.0,39.51204783241321
c8bbbef6-05ac-490e-9275-c25afe5e49fe,2579,2,Brown Bread,2014-01-17,27.08,Bakery,2014.0,1.0,17.0,41.17084455756454
e59ac36b-fdfd-4b60-a216-e8612da98717,2579,8,Almond Milk,2014-01-27,26.31,Dairy Alternatives,2014.0,1.0,27.0,40.75489661700789
c6339d24-9a90-4726-bdc0-260cdaf2294e,2579,2,Brown Bread,2014-02-06,28.42,Bakery,2014.0,2.0,6.0,40.93983340885994
ff1df292-3a0e-455e-b38d-7e8257e4b05c,2579,6,Cheddar Cheese,2014-02-17,27.5,Dairy,2014.0,2.0,17.0,39.519841117156574
644736e6-badd-4f36-b851-e88459325647,2579,8,Almond Milk,2014-02-27,26.62,Dairy Alternatives,2014.0,2.0,27.0,40.5508465365031
a7d02fac-6f37-43ea-8d29-447b6cfd5c1d,2579,1,Fresh Milk,2014-03-10,38.31,Dairy,2014.0,3.0,10.0,39.298633993251904
6dca6dab-a8e2-49e9-8042-c7893a6bc549,2579,1,Fresh Milk,2014-03-20,31.99,Dairy,2014.0,3.0,20.0,39.32314405525174
fc28dd44-018d-48cc-9253-a7fe70b89f41,2579,9,Whole Wheat Pasta,2014-03-30,38.05,Pantry,2014.0,3.0,30.0,40.72933764037848
096f1676-e40f-4172-abe1-58badee453ad,2579,5,Chicken Breast,2014-04-10,30.46,Meat,2014.0,4.0,10.0,38.90970161569879
d973f635-db46-4ccf-b9b3-cb8f756cc428,2579,2,Brown Bread,2014-04-20,27.68,Bakery,2014.0,4.0,20.0,40.566047334650136
818b2092-fb76-4db5-ad1c-a0e7e55318f1,2579,7,Greek Yogurt,2014-05-01,36.24,Dairy,2014.0,5.0,1.0,38.86847477644248
b732665f-63c0-485c-b057-1b75db707bd2,2579,4,Avocado,2014-05-11,32.85,Produce,2014.0,5.0,11.0,39.1661912605671
e6f018a1-0a4f-4607-9c35-112cbfee6e08,2579,4,Avocado,2014-05-21,29.45,Produce,2014.0,5.0,21.0,39.19070132256694
01569580-c836-4dfd-a60c-e4885ee65995,2579,4,Avocado,2014-06-01,33.9,Produce,2014.0,6.0,1.0,38.93763111806248
1586c6a7-f67a-48bf-83ba-dbfb351e0745,2579,4,Avocado,2014-06-11,28.0,Produce,2014.0,6.0,11.0,38.96214118006232
32f25984-1dcd-43a2-b5ef-982f4f542bf6,2579,2,Brown Bread,2014-06-21,32.43,Bakery,2014.0,6.0,21.0,40.16039817984055
2f005666-57b1-40e4-ad8a-ef994c015895,2579,7,Greek Yogurt,2014-07-02,26.52,Dairy,2014.0,7.0,2.0,38.462825621632895
bbe86a1f-45cf-49a6-ac3e-919e94567c50,2579,8,Almond Milk,2014-07-12,36.44,Dairy Alternatives,2014.0,7.0,12.0,39.49383104097942
010058fd-11e4-4cdf-8f67-5f264200148f,2579,5,Chicken Breast,2014-07-23,29.12,Meat,2014.0,7.0,23.0,38.32941445478422
41923da2-5898-4689-8100-64026dda8cc4,2579,3,Organic Eggs (12),2014-08-02,28.01,Dairy,2014.0,8.0,2.0,38.25877554112811
da3b6ff4-664d-4cda-b75e-790dbfa2f75f,2579,2,Brown Bread,2014-08-12,27.57,Bakery,2014.0,8.0,12.0,39.73023896303113
8efbcc89-d7d3-4d24-acf9-bfb070b3f923,2579,8,Almond Milk,2014-08-23,31.08,Dairy Alternatives,2014.0,8.0,23.0,39.316742028674454
11755e03-3121-4bf5-9840-a4ea6828f370,2579,5,Chicken Breast,2014-09-02,29.15,Meat,2014.0,9.0,2.0,37.869843163575
5d335fbe-0cda-4d24-b170-966527efcb0f,175,7,Greek Yogurt,2013-01-10,74.01,Dairy,2013.0,1.0,10.0,42.38148323624414
2dcc693f-8e80-4bc4-8d03-e67c1464a63d,175,2,Brown Bread,2013-01-22,70.27,Bakery,2013.0,1.0,22.0,43.85784867054713
6c7c3493-3bde-4cb7-afba-e06d17cc37cb,175,9,Whole Wheat Pasta,2013-02-03,53.82,Pantry,2013.0,2.0,3.0,43.54195963546637
0cf33c8d-fadf-40be-9f39-fa0a0b103fc8,175,4,Avocado,2013-02-16,56.86,Produce,2013.0,2.0,16.0,42.46534561506404
738c36f6-a4ee-42e0-91b7-657c818ec825,175,1,Fresh Milk,2013-02-28,61.85,Dairy,2013.0,2.0,28.0,42.22155126733906
6616f0a9-f6d4-4492-abc9-d5db43b01a4d,175,9,Whole Wheat Pasta,2013-03-12,53.31,Pantry,2013.0,3.0,12.0,43.359968610761435
b0c6c4c0-ab20-4d12-8074-92c378c2be26,175,1,Fresh Milk,2013-03-25,56.5,Dairy,2013.0,3.0,25.0,42.01014816823432
016943fd-4cea-40ba-b15d-9f826c8a2756,175,2,Brown Bread,2013-04-06,53.2,Bakery,2013.0,4.0,6.0,43.20648232983303
24298096-1ae7-4223-8e69-bec297c3a1ff,175,3,Organic Eggs (12),2013-04-18,66.43,Dairy,2013.0,4.0,18.0,41.788941044329654
6c7f9182-aadc-4575-9c7b-6b1d4b192dd1,175,7,Greek Yogurt,2013-05-01,60.96,Dairy,2013.0,5.0,1.0,41.543223858425144
60059035-8ad9-4061-aa46-f6ae2b20d771,175,6,Cheddar Cheese,2013-05-13,71.11,Dairy,2013.0,5.0,13.0,41.57263593282495
94e25a68-910f-459e-9a7e-ba3dd51d7d89,175,5,Chicken Breast,2013-05-26,77.86,Meat,2013.0,5.0,26.0,41.4196167163764
28446359-687e-4e78-99a4-a7495f0c264f,175,9,Whole Wheat Pasta,2013-06-07,77.31,Pantry,2013.0,6.0,7.0,42.73556333824716
de5f0291-9ccd-48fe-81a4-08f59fd20352,175,3,Organic Eggs (12),2013-06-19,77.62,Dairy,2013.0,6.0,19.0,41.383291889520066
403e8cfb-c3e2-4ad1-ba69-1460580f43f3,175,1,Fresh Milk,2013-07-02,54.14,Dairy,2013.0,7.0,2.0,41.13757470361556
a85d83bf-3cad-4cb8-8dc6-00130015b9ec,175,6,Cheddar Cheese,2013-07-14,53.4,Dairy,2013.0,7.0,14.0,41.166986778015364
c73590c4-c644-4f08-8b93-0c60ddfb64e3,175,1,Fresh Milk,2013-07-26,57.84,Dairy,2013.0,7.0,26.0,41.196398852415165
8ede05e8-fd3a-4353-933d-a381eacc106d,175,1,Fresh Milk,2013-08-08,55.28,Dairy,2013.0,8.0,8.0,40.94823066031068
3049916e-87ba-417c-bc2b-c76ff0d416bc,175,1,Fresh Milk,2013-08-20,58.79,Dairy,2013.0,8.0,20.0,40.97764273471048
98c19b83-1c2c-4ad7-a7a1-f38628bc1bb4,175,9,Whole Wheat Pasta,2013-09-01,71.73,Pantry,2013.0,9.0,1.0,42.108707059532904
6bdb059d-047c-4a35-8ebe-1e8d02d2b293,175,2,Brown Bread,2013-09-14,72.07,Bakery,2013.0,9.0,14.0,42.205839976908976
4abfc68e-8105-4d56-83b4-a3d1c18ba9d5,175,9,Whole Wheat Pasta,2013-09-26,52.98,Pantry,2013.0,9.0,26.0,42.169982214532496
af8cfbe2-0536-4b26-8775-31aff3efd2c4,9185,1,Fresh Milk,2013-10-28,67.6,Dairy,2013.0,10.0,28.0,40.589150623300775
b9a9a8fb-8278-48a3-a711-c277847f2943,9185,2,Brown Bread,2013-11-15,59.47,Bakery,2013.0,11.0,15.0,41.80019082209939
246b6d46-b544-486d-a938-1f310530c49a,9185,7,Greek Yogurt,2013-12-03,67.95,Dairy,2013.0,12.0,3.0,40.11977530729162
f5010c0a-e788-4d45-aba8-1aa860618476,9185,3,Organic Eggs (12),2013-12-21,62.33,Dairy,2013.0,12.0,21.0,40.16389341889132
6bdb5251-84c8-4219-912f-221c865c6eba,9185,3,Organic Eggs (12),2014-01-08,56.14,Dairy,2014.0,1.0,8.0,39.70183214186151
8a8c5bdb-2737-499f-8703-349136e65bba,9185,7,Greek Yogurt,2014-01-26,45.88,Dairy,2014.0,1.0,26.0,39.74595025346122
304194df-0582-4fc7-a57f-de1381400ccf,9185,2,Brown Bread,2014-02-14,61.56,Bakery,2014.0,2.0,14.0,40.95944145845981
cff4bf99-6e59-41c5-a70d-ee64027dd018,9185,6,Cheddar Cheese,2014-03-04,57.13,Dairy,2014.0,3.0,4.0,39.283927956052004
f6ac10b3-ca4b-4581-a1bd-3c10c89c4fd2,9185,4,Avocado,2014-03-22,49.14,Produce,2014.0,3.0,22.0,39.60125248977649
923a3316-1ead-49c9-baf7-8723bb3632a8,9185,8,Almond Milk,2014-04-09,51.49,Dairy Alternatives,2014.0,4.0,9.0,40.09862826389383
a8363c01-7c87-4e94-b4d3-14c4e44edd4a,9185,8,Almond Milk,2014-04-27,67.88,Dairy Alternatives,2014.0,4.0,27.0,40.14274637549353
79d03c92-b2c8-4f0a-b908-a9e2314f495c,9185,5,Chicken Breast,2014-05-15,59.33,Meat,2014.0,5.0,15.0,38.717906566193925
4a0eb852-f4e5-47a0-995e-84c3bc94de67,9185,9,Whole Wheat Pasta,2014-06-03,66.65,Pantry,2014.0,6.0,3.0,40.051010231464566
dca7688c-ca2a-40e6-a88a-bacc1d6a0037,9185,9,Whole Wheat Pasta,2014-06-21,67.81,Pantry,2014.0,6.0,21.0,40.095128343064275
a6162452-160c-48aa-98b8-101423133389,9185,6,Cheddar Cheese,2014-07-09,58.42,Dairy,2014.0,7.0,9.0,38.47998266503278
ee33d47b-3825-43f0-aed8-716f5ecfce9b,9185,4,Avocado,2014-07-27,67.89,Produce,2014.0,7.0,27.0,38.79730719875727
d3dba195-5217-440d-b5a1-9d9a8e2ec70a,9185,1,Fresh Milk,2014-08-14,51.96,Dairy,2014.0,8.0,14.0,38.28818761552792
d50f6cb9-d781-4438-8ed6-359e416e89fb,9185,2,Brown Bread,2014-09-01,67.03,Bakery,2014.0,9.0,1.0,39.499227814326524
f9f0ca24-edbb-4bca-905a-08446477ebb6,11056,5,Chicken Breast,2012-10-27,62.39,Meat,2012.0,10.0,27.0,43.07656640203513
3242de88-1c1e-4147-8d87-348f69bd8e38,11056,3,Organic Eggs (12),2012-11-15,66.26,Dairy,2012.0,11.0,15.0,43.02798654417887
fc8847cb-1056-4e5e-a529-275f0f1e9e98,11056,2,Brown Bread,2012-12-04,53.37,Bakery,2012.0,12.0,4.0,44.243928755377446
240fc4eb-9873-471c-9a1d-62127482d744,11056,9,Whole Wheat Pasta,2012-12-23,56.55,Pantry,2012.0,12.0,23.0,44.22522803640086
b3d93611-d3f1-45b3-b68e-02962b2a4e23,11056,1,Fresh Milk,2013-01-12,64.66,Dairy,2013.0,1.0,12.0,42.3863852486441
302103ca-7f7f-45e5-aeaa-e32937b97835,11056,2,Brown Bread,2013-01-31,55.22,Bakery,2013.0,1.0,31.0,43.87990772634698
6776330d-2cd4-4ca6-8ecb-4fea951850cb,11056,2,Brown Bread,2013-02-19,66.42,Bakery,2013.0,2.0,19.0,43.646445571442385
0cab1eb5-ef35-45ea-8be8-9af4558d2a6d,11056,6,Cheddar Cheese,2013-03-10,57.28,Dairy,2013.0,3.0,10.0,41.973383075234565
063e6f56-af2d-458c-af1d-bcbd483de7ec,11056,5,Chicken Breast,2013-03-30,74.57,Meat,2013.0,3.0,30.0,41.83752090218591
4cc9c11a-3b06-465d-b870-9e59196733ad,11056,1,Fresh Milk,2013-04-18,58.62,Dairy,2013.0,4.0,18.0,41.788941044329654
04204562-ce84-4986-9a3c-935b5def3602,11056,2,Brown Bread,2013-05-07,75.64,Bakery,2013.0,5.0,7.0,43.00488325552823
b74f8fcd-a0bb-4016-a6c5-fb440d8835b6,11056,6,Cheddar Cheese,2013-05-27,71.1,Dairy,2013.0,5.0,27.0,41.60695001962472
ef9831f3-34a6-403a-9cfb-ff1e72ab014c,11056,9,Whole Wheat Pasta,2013-06-15,65.38,Pantry,2013.0,6.0,15.0,42.755171387847035
1be9ccda-9f41-4307-a872-2c928f84b848,11056,1,Fresh Milk,2013-07-04,54.12,Dairy,2013.0,7.0,4.0,41.14247671601553
2229a0ed-5a91-419a-a0b0-50abe292c65a,11056,3,Organic Eggs (12),2013-07-23,62.42,Dairy,2013.0,7.0,23.0,41.189045833815214
e08cacd1-9944-431c-99dd-f0272b774c53,11056,7,Greek Yogurt,2013-08-12,71.77,Dairy,2013.0,8.0,12.0,40.95803468511061
7a6ec3c2-b453-4b48-a942-2cfea17d27b4,11056,1,Fresh Milk,2013-08-31,71.05,Dairy,2013.0,8.0,31.0,41.004603802910296
1071519a-019c-4c89-b1b1-cf26192e0813,11056,6,Cheddar Cheese,2013-09-19,75.23,Dairy,2013.0,9.0,19.0,40.77114164800571
3008b781-5601-48d0-8eac-7866b7f3c216,9365,5,Chicken Breast,2012-12-22,45.29,Meat,2012.0,12.0,22.0,42.65621121002564
df3b8ec3-a2ee-4972-b9dc-0d7d83592b8f,9365,6,Cheddar Cheese,2013-01-03,46.72,Dairy,2013.0,1.0,3.0,42.36432619284425
ecd50ef9-e1a2-4671-99f7-e3ede2481114,9365,9,Whole Wheat Pasta,2013-01-16,60.16,Pantry,2013.0,1.0,16.0,43.77787279657094
e6dc8e46-4da5-44af-ba8c-45af7406bd5c,9365,5,Chicken Breast,2013-01-29,62.1,Meat,2013.0,1.0,29.0,42.243170056995496
